PROP_ID,Feature_ID
Y70191794,009
K70102516,025
D70331984,029
M70487452,004
C70962322,039
A70441228,006
Q71129084,003
B70316168,035
X71103460,011
K71128664,003
W70878374,006
E70908684,034
L71034178,011
M69188672,003
K71027010,035
A71075752,035
P70359530,029
O70682978,001
B70110348,034
F71225908,001
I71622866,002
V70217208,003
N71661142,025
I70612166,009
E63702012,021
O71683066,004
A70043690,009
E71783164,011
W69388080,039
M68100286,025
G69281102,001
U70752656,006
N71674710,021
D70867902,003
H70230522,021
G70362040,004
X52656402,011
O70022952,006
Q70701114,039
U71337506,021
U70929846,035
A71171350,009
L70416018,025
Z68773894,035
F70612074,004
H70811346,039
A70299710,025
Z69250598,001
W69723620,029
S69083296,002
I70184136,034
Y70102350,001
L70678114,034
T71221586,003
E70695418,009
G70669948,039
Q71383824,006
I60546088,025
O70494436,009
X70873150,029
L71384874,029
K70603942,004
A70097840,006
S68627244,003
A66170412,004
E69522530,002
T70832058,029
L70939508,039
P71177908,021
K70248658,021
L71037844,021
U70887326,011
A67725522,003
B69961214,025
V70657018,039
P68760228,021
E68918322,029
H65287068,034
V71407722,035
J70235644,001
S69365164,004
S68443988,003
Z69300920,003
P69600624,009
X71210756,011
Z70955390,034
H70850874,004
Y68593892,021
E70722818,039
D71585090,002
Q71381642,012
O71013034,034
R70955234,009
Z69300914,011
F68853278,021
O71528902,011
Q62271420,002
L71554666,006
R70281040,011
X70666406,012
S70158022,021
E70449468,011
R70378178,003
U69727788,035
Z70534506,004
A70398576,002
J70720312,001
N70445542,009
Y70801138,011
E70337908,035
C69936664,006
B38513293,025
J70123850,034
C70096970,034
L70703064,012
T70649262,021
E71328108,001
R71010630,021
Q46422381,009
T27634829,004
K71252372,025
E69080200,039
F71640740,029
Q71691420,025
Z62812174,039
T70120756,002
P71675830,039
A71018752,025
N70933526,002
L70677778,021
H66153820,029
J70385318,004
U71005936,021
F70838830,002
B71132044,009
Q70625606,001
M70356980,001
U69948180,025
Q70964666,029
N70610392,011
J66811226,009
J70560012,001
K70628072,025
K71073110,029
X66311906,011
C70894128,001
H71293976,021
C71017196,029
L70372328,002
W70365744,021
K71606426,034
E69969806,009
F70446502,025
A69950582,039
M71255052,034
J70572348,012
Q71798122,012
E70760490,012
R70266880,011
N70193464,021
Y71428996,012
K70589098,021
H70321990,025
Y70865868,035
W70254224,012
B71037024,029
R71674538,029
R70622872,012
T70315846,002
Q68841934,039
C70301030,012
M69940836,029
O70435550,011
P70908718,006
C71515516,021
P70305182,021
E71262096,006
E70142042,001
E70400908,001
G70493210,025
C68497000,003
E70680196,006
R71331086,002
A68525360,012
O70522732,001
G71220886,021
L70692044,034
X70624020,021
M68475592,012
Z70815974,029
K70251314,034
Q70888908,004
O71454626,025
G64093468,025
M70859546,006
G64947588,034
O70686044,035
A71674202,039
N70172798,004
R71251648,025
S47368769,029
V71601582,025
A70190242,034
B71601888,021
R70422576,035
W70781420,003
W70881254,021
I69846612,035
Q70366916,009
Y60812212,004
W71568218,001
N70538642,021
X70068594,009
J70928306,002
S71470440,034
F70811466,003
D70373826,012
W70449550,034
J69329776,001
G65392160,001
A70879368,006
C68391176,035
G70314692,021
W68277948,029
Y71495560,011
D71584310,003
H69235242,004
P71595546,012
M70347570,012
L67299704,021
S70413948,003
F70591316,009
Y70624030,001
L69940780,003
F70416874,002
B61258400,021
R71083816,034
M71004520,004
Z71555926,004
F70852170,011
N71346622,004
A69550372,035
O70441358,004
O64665652,004
Z70615988,004
P41955345,011
T71585316,011
H68811688,001
R67730628,009
V70655684,034
R70472670,006
Z71159796,034
X71241444,002
S71551284,012
B70854466,006
D71132786,025
B70267856,001
M70889914,006
H67356260,035
H70856728,001
S71323962,006
T70498526,035
B70299554,029
K70129724,029
Y70038298,029
C71280620,001
M70668312,025
K68402994,029
J71118416,001
V71613438,039
X71280396,004
D69521438,002
O67730912,006
X68230478,009
H69137412,001
Q71287170,004
M70347460,025
A71685940,001
Y69988836,011
O70583616,025
T70835396,025
O70153332,002
L70996408,004
X70017038,035
S69688952,029
R71148470,011
O70204680,002
Q70800240,029
E70756030,021
I71062676,029
Z70135606,004
I71334958,034
R69569886,011
V70677306,006
L68451398,039
W70660682,006
W71237910,009
L53674724,025
Z66171462,004
U66595494,025
B70730420,006
E70529210,039
W70872480,009
P71634686,011
Q71064236,009
H70865468,034
V69031184,002
E69542704,029
J70753452,034
M70633476,025
A70545236,001
S70577420,009
M70344454,004
O67234078,006
B71137130,012
F70487434,009
J71224786,035
R70027864,012
Q71704854,011
W65400666,034
J69140622,011
U70928534,004
N71073450,011
S71246948,001
R70493254,012
L71420730,006
I71256394,002
H70865452,039
A69622548,012
E68606102,009
H69530920,025
F70592642,004
K71275986,039
Q65306748,011
O71595604,011
T70280572,029
Y70800662,001
P71772728,029
R70202502,009
E71797938,034
A70098598,011
U71592956,011
C70486408,021
R67730628,003
Q70710238,012
B69727714,012
N70908324,011
Q71001714,002
N70074464,021
X70795608,003
J70442466,029
T44144671,006
M70724074,021
D71144554,011
C71588064,012
P70925400,011
H69537854,003
E64952536,006
G70122724,003
F68419538,025
D70451662,035
M70928000,009
B69002758,011
U71084652,011
N70440634,011
E71212038,009
S70955488,029
I66192210,011
U70522628,001
E70910848,034
V70091810,021
C71260984,029
S70831674,039
H71075662,003
D70485228,035
H71170246,003
R70952384,034
N71079480,021
X66890636,009
I70148678,029
R70545546,035
Y71149506,021
J67296396,034
U71007672,039
A67771684,021
I71619450,011
G70930440,002
O71784248,004
I70824472,025
I71726502,006
P70511166,021
L70697242,021
Q70972026,029
N71217240,035
P71539202,035
Y70601382,021
P70674400,035
B70383216,035
D71012752,004
Y70641720,035
J70192680,021
K70746088,021
I70460246,009
S70469538,029
L71096922,002
O71173140,034
F70913052,039
P70622344,001
S71290512,034
Q71072130,009
O71030138,025
Y71457960,035
C69124894,002
A71424642,034
C61707042,039
V70456784,004
O70584458,009
G70916930,011
S69654342,029
S69369022,003
N70611712,006
D70829508,002
P70844652,039
F34691417,003
J63629194,003
V70965564,011
V71595094,006
Q70641410,002
O71281412,012
O68534626,012
I69323052,025
G66135482,035
T70598910,002
W70431394,012
Y70386874,035
G70402928,021
S71747158,004
T68980136,034
R71124880,034
B70040176,001
B68323230,012
K68793040,002
T70723562,004
J57995508,002
G51708560,025
Q71245300,035
M71801374,002
R68562192,029
Q70182490,006
C70543990,009
J71165652,004
E68637772,002
V29988597,001
J70403598,039
O70192064,025
L69315222,035
H71014372,029
W70135232,035
A70752190,009
Z70529780,039
C67867210,021
U68962828,029
Y68733022,003
U70836426,002
W70497652,025
H69544066,009
V67178280,029
O70554400,025
J69995820,021
O70107344,025
Q71291988,012
Y70889974,001
O69105312,001
M69012016,035
A70885786,004
Y70613780,039
P71695192,004
V70479812,029
Z71020064,004
J70096526,021
T67398912,004
Z69166178,035
A71138416,001
K70849246,006
U70825558,006
H70969640,001
G70898490,009
C71260984,039
X70741546,039
I71012418,035
D70275914,003
H71147050,006
I70687394,035
C71100498,003
L71564684,039
L70878396,029
Z70739212,001
Z69076246,034
L70107984,004
F71585118,004
W70763298,034
N70687358,034
Y70623060,034
T70244868,025
M70432856,021
Y70192978,034
I70614324,025
I71420752,029
V70996180,039
L70216348,002
K71434460,004
P71131816,035
O70736484,011
G70527792,034
E70945444,035
Q71549754,009
N69368974,025
T69464884,011
Y55625886,009
S71315844,003
N69223808,004
N39678299,006
X70280480,012
V68744786,025
W69428120,006
C71265538,004
L71367598,025
T71108964,006
D68229722,009
O71601770,021
J70980576,006
F69969518,029
U70754100,021
J67816192,011
J67028052,003
S70344026,011
S70852836,039
I63619432,001
A51248960,021
D37312697,004
P70598968,001
W67791674,009
H71072538,011
I70787924,025
A71798794,012
W69398550,004
V70992358,039
X71646494,012
O69103494,012
Q69992744,011
N70908744,021
B71036598,001
O71349612,021
Y65360120,001
Q64892360,012
G69430778,012
G70713028,006
Y68593892,006
D69956648,034
E70476418,004
H70169098,012
Y70870036,001
J69534866,006
O71703070,021
U69163154,009
U71382156,035
M70784648,001
N71707966,034
H70241636,025
F68334158,009
V70868178,004
T64690386,009
E71437432,029
E71322922,012
I70296158,002
X46141947,012
C69962022,002
D71741426,034
Z71474346,001
M71431662,039
W70135398,003
A68742742,002
Y70444592,002
T70930180,004
F71056952,012
K69727822,021
N70653242,001
N70449584,002
I70824472,012
C70245960,002
B71665022,009
I70903782,029
Q70742958,001
I69859648,001
C68391254,029
U70009276,011
Y70528652,012
B71440278,011
A71155796,003
F71014978,025
J70493230,003
A69179316,003
C69981324,034
X67054630,002
N70400426,025
N70625516,021
Q70973590,003
O71049352,002
Y70678508,011
U70826174,029
G70216850,004
U70589088,034
A70751116,004
T69990042,002
P70489136,006
T71366640,006
D66523830,029
I66799530,004
D71585612,035
O69948678,035
Z70832124,034
V70264216,035
L70931852,034
G70588626,002
K71002430,029
I69916318,029
O71403896,035
I70604264,006
E70098768,004
S70424072,002
O70568294,035
K69510750,001
U70980976,029
E70977300,034
A68623844,034
J71197516,025
P67273758,009
H69698918,002
K70963414,012
Q70857182,012
M71347818,003
R70177252,002
I70551334,021
U71527832,006
S71418908,002
A70752654,001
A71109884,011
E70016738,029
R71148280,029
U70408584,003
N70198088,002
D70895734,034
H70356044,012
L69552470,006
A70106990,039
X70483616,002
I70514684,021
U70872036,035
X70770878,039
Z70160228,003
K70586638,035
Q70895054,009
I70582818,002
N68280802,025
X70401296,002
X70385464,021
P71368568,001
O70072262,006
L71202578,035
D70528316,011
F70682320,039
C70693458,034
R68878718,029
R71129330,002
J71104844,006
T70838192,009
Z70624670,039
L70683702,025
K71606426,025
Y68809152,006
U70279908,002
Y70997972,001
D70747304,006
Q70027562,003
I71482082,009
A66910622,012
Y71457960,001
F71195050,021
Y70445172,011
K70174246,034
J71118436,012
W64240974,006
D70761836,001
W71322890,009
X70114238,035
C70252932,012
Y70785806,012
K70444824,006
Y70877616,002
Q62482362,006
Z70966744,004
Q68520100,009
J69846286,006
S70827754,035
T70890368,034
M70495568,002
C71395352,035
W70942794,034
V58621458,002
F71119840,039
C71009304,039
P58296896,021
Q71753750,012
L71431818,034
H70912334,006
Z69688042,002
Q70193382,035
H69980884,039
U70441912,035
Z70112672,002
F70667660,035
Q55606800,004
S70929784,021
I71533434,001
V67178280,012
E70078444,001
S71654658,009
U70749000,004
L70825546,002
U70892024,009
F71195050,034
L71364566,012
X68270522,001
E68966112,009
K68894032,039
Y71212168,012
H70409698,021
J71370946,009
D50691690,009
Q70699638,004
G70586202,029
V70487358,034
L71015048,003
N63589652,035
H71143358,002
A71300092,002
C70965364,009
S70425186,021
O71722928,034
H69235242,001
I70424942,002
I70187454,001
B70488028,002
R70178458,002
F71420858,025
V70279840,035
L71175272,009
I70610446,004
C70894128,002
G70632886,003
H70230522,035
P70899006,025
A71269830,039
V70351840,004
F55454536,035
P70856098,025
Y70447244,004
B70339816,034
M69194196,034
B71583618,003
D71428910,034
S70825084,039
N68913478,039
J70726558,011
C69955202,012
A69921730,025
E68832178,029
A70799710,011
O71673064,035
W71800124,001
I70152960,006
Y71274188,011
C71111692,011
T71469456,004
Z70062078,006
N71258036,004
C70697826,025
R71416090,021
O70396004,035
I70313514,004
R71473840,004
V71189898,035
J65111502,034
W69367804,006
R71096994,006
Z71502108,002
M70931260,001
T70726014,025
F68535300,021
D71232300,002
Y70386874,009
S71021248,025
C69658842,034
O68005652,003
X69174114,003
G70661550,006
A59448476,011
W69412636,006
G70929950,035
S70609922,029
W71457350,009
E71347808,011
D71567888,021
F70831692,003
E71584502,011
S70677560,029
B70635346,011
T67558000,012
Z43382741,021
E71783164,039
B71210024,009
A70850452,039
C69645378,034
C69999042,006
Q71561916,025
P70841144,012
J71683634,003
J70356302,002
A70532492,012
A70982960,035
X70225090,006
Y71123154,001
B70973420,001
T69993818,039
P69503002,003
Q70337752,012
D70972356,035
N71508612,034
L70529248,003
A70393956,029
D70090294,009
X69682702,035
R71658914,021
P69917488,001
M70611008,009
E70756030,039
F70408048,012
A71551108,034
M70251006,025
W70682718,021
C69351016,039
J69949340,025
U70443744,012
J69282404,011
N70153974,011
J70444312,021
A70488270,011
F68249706,002
H71492058,006
S71746678,011
J51695460,011
R71793766,039
V71341270,002
M70843988,011
H71612178,025
J26722983,003
A70412394,001
L70246048,029
L68549122,021
W70469408,025
V70747824,039
S69625194,029
S69447004,035
O71292394,039
Z67640752,034
Q70973590,001
A58285430,001
W70104176,011
L70034924,003
I68283970,021
Q63947630,001
S70692302,001
A64961054,011
V70087844,021
H70756490,035
C70027724,009
A70382516,029
O70253656,021
Y71216230,003
O70571814,004
T71194146,003
O70339496,002
D71372054,009
L47895647,012
F70878004,039
Z70888442,001
V70152970,029
C71603378,009
L70831460,029
M71023122,009
G71156706,001
U70748292,029
S69646450,025
M66981758,003
L70863078,035
D70931288,004
B70515736,006
X70090136,002
H70557448,011
P67769824,003
L61470882,012
A67828028,009
R70660740,002
H70291946,004
Y71091828,011
P69667588,029
P70491690,011
U70237416,035
Y57878566,021
G71463690,012
G70696014,012
N68562592,025
X70303172,029
N71154788,021
I70795684,025
L70841690,035
L71107774,004
W70336560,035
U70542666,012
N71290714,003
B70577578,012
B71464828,029
S67563146,029
E71198904,006
Q69985328,004
C62458924,034
I70711460,009
X69685646,039
Z67864496,021
T70943304,035
X69686108,004
M69859480,011
O70241018,003
Y65859104,001
U71062890,006
X65306836,001
A70042568,012
W69988586,009
S65624722,002
W70827040,025
M70880526,035
O71323974,029
G70039754,003
O71539034,003
A64961054,001
T68373114,021
G69453178,009
G65669396,004
H67835826,009
S70344996,012
E66450706,025
W71522494,011
O71226214,035
T71802048,021
V69212844,011
C71641538,004
Q70873304,009
T70928908,003
V70961358,009
D70634192,021
J70721608,039
U70287114,006
J69517322,039
E71294500,034
W70087240,001
K68600376,034
A70912802,025
X70819034,002
E71236968,029
W71013302,021
W70263748,006
L70848902,009
N71469826,011
O70382012,021
X71797242,004
G71186216,034
V70000898,009
C70851810,021
H70354710,039
B68329292,029
C71529762,039
Q70996812,002
J71608136,002
U66883384,012
Q69561086,025
L70707798,029
M70483010,029
K49929740,025
I71125310,021
W71016684,039
C71221246,004
N69684340,021
H69913230,012
Y71672296,021
H70391920,034
I71296196,034
J70438446,009
R69106502,006
O69534022,003
K70503724,006
L70949628,034
C70867984,029
D70295646,021
W69367782,029
O70675596,034
W70577442,039
N68255886,039
Z70975780,035
O69622492,002
P70032258,011
S71420878,006
Y68876938,011
S71478686,034
F69096432,003
C71584354,001
B67956872,006
Y70433524,034
H70967018,011
B65394732,002
C69899514,011
C71777396,029
Y71332288,011
R71236266,001
I69795336,004
E70831806,004
L71617412,002
J71031494,039
